timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
3526848000,0.40500003,0.013999996,0.257
3526856000,0.40500003,0.013999996,0.257
3526860000,0.40500003,0.013999996,0.257
3526868000,0.40500003,0.013999996,0.257
3526876000,0.40500003,0.013999996,0.257
3526880000,0.40500003,0.013999996,0.257
3526884000,0.40500003,0.013999996,0.257
3526888000,0.40500003,0.013999996,0.257
3526892000,0.40500003,0.013999996,0.257
3526900000,0.409,0.008999996,0.254
3526904000,0.409,0.008999996,0.254
3526908000,0.409,0.008999996,0.254
3526912000,0.409,0.008999996,0.254
3526916000,0.409,0.008999996,0.254
3526924000,0.409,0.008999996,0.254
3526932000,0.409,0.008999996,0.254
3526936000,0.409,0.008999996,0.254
3526944000,0.409,0.008999996,0.254
3526948000,0.40800002,0.009999996,0.254
3526952000,0.40800002,0.009999996,0.254
3526960000,0.40800002,0.009999996,0.254
3526964000,0.40800002,0.009999996,0.254
3526968000,0.40800002,0.009999996,0.25500003
3526972000,0.40800002,0.009999996,0.25500003
3526976000,0.40800002,0.009999996,0.25500003
3526980000,0.40800002,0.009999996,0.25500003
3526984000,0.40800002,0.009999996,0.25500003
3526988000,0.40800002,0.009999996,0.25500003
3526992000,0.40800002,0.009999996,0.25500003
3527000000,0.40600002,0.0069999956,0.25500003
3527004000,0.40600002,0.0069999956,0.25500003
3527012000,0.40600002,0.0069999956,0.25500003
3527016000,0.40600002,0.0069999956,0.25500003
3527020000,0.40600002,0.0069999956,0.25500003
3527024000,0.40600002,0.0069999956,0.25500003
3527028000,0.40600002,0.0069999956,0.25500003
3527036000,0.40600002,0.0069999956,0.25500003
3527040000,0.40600002,0.0069999956,0.25500003
3527044000,0.40600002,0.0069999956,0.25500003
3527048000,0.40600002,0.0069999956,0.25500003
3527052000,0.407,0.007999996,0.254
3527056000,0.407,0.007999996,0.254
3527060000,0.407,0.007999996,0.254
3527068000,0.407,0.007999996,0.254
3527072000,0.407,0.007999996,0.254
3527076000,0.407,0.007999996,0.254
3527084000,0.407,0.007999996,0.254
3527088000,0.407,0.007999996,0.254
3527092000,0.407,0.007999996,0.254
3527100000,0.407,0.007999996,0.254
3527104000,0.40600002,0.011999995,0.25500003
3527108000,0.40600002,0.011999995,0.25500003
3527116000,0.40600002,0.011999995,0.25500003
3527120000,0.40600002,0.011999995,0.25500003
3527124000,0.40600002,0.011999995,0.25500003
3527128000,0.40600002,0.011999995,0.25500003
3527132000,0.40600002,0.011999995,0.25500003
3527136000,0.40600002,0.011999995,0.25500003
3527144000,0.40600002,0.011999995,0.25500003
3527148000,0.40600002,0.011999995,0.25500003
3527152000,0.40600002,0.011999995,0.25500003
3527156000,0.40600002,0.009999996,0.25500003
3527160000,0.40600002,0.009999996,0.25500003
3527164000,0.40600002,0.009999996,0.25500003
3527168000,0.40600002,0.009999996,0.25500003
3527176000,0.40600002,0.009999996,0.256
3527180000,0.40600002,0.009999996,0.256
3527184000,0.40600002,0.009999996,0.256
3527192000,0.40600002,0.009999996,0.256
3527196000,0.40600002,0.009999996,0.256
3527204000,0.40600002,0.009999996,0.256
3527208000,0.407,0.011999995,0.25300002
3527216000,0.407,0.011999995,0.25300002
3527224000,0.407,0.011999995,0.25300002
3527228000,0.407,0.011999995,0.25300002
3527236000,0.407,0.011999995,0.25300002
3527244000,0.407,0.011999995,0.25300002
3527248000,0.407,0.011999995,0.25300002
3527252000,0.407,0.011999995,0.25300002
3527260000,0.407,0.009999996,0.25300002
3527264000,0.407,0.009999996,0.25300002
3527268000,0.407,0.009999996,0.25300002
3527272000,0.407,0.009999996,0.25300002
3527276000,0.407,0.009999996,0.25300002
3527280000,0.407,0.009999996,0.25300002
3527284000,0.407,0.009999996,0.25300002
3527288000,0.407,0.009999996,0.25300002
3527292000,0.407,0.009999996,0.25300002
3527296000,0.407,0.009999996,0.25300002
3527304000,0.407,0.009999996,0.25300002
3527308000,0.407,0.009999996,0.25300002
3527312000,0.404,0.012999996,0.254
3527316000,0.404,0.012999996,0.254
3527324000,0.404,0.012999996,0.254
3527328000,0.404,0.012999996,0.254
3527332000,0.404,0.012999996,0.254
3527336000,0.404,0.012999996,0.254
3527344000,0.404,0.012999996,0.254
3527348000,0.404,0.012999996,0.254
3527356000,0.404,0.012999996,0.254
3527360000,0.404,0.012999996,0.254
3527368000,0.40600002,0.014999996,0.25300002
3527372000,0.40600002,0.014999996,0.25300002
3527376000,0.40600002,0.014999996,0.25300002
3527380000,0.40600002,0.014999996,0.25300002
3527388000,0.40600002,0.014999996,0.25300002
3527392000,0.40600002,0.014999996,0.25300002
3527396000,0.40600002,0.014999996,0.25300002
3527400000,0.40600002,0.014999996,0.25300002
3527404000,0.40600002,0.014999996,0.25300002
3527408000,0.40600002,0.014999996,0.25300002
3527412000,0.40600002,0.014999996,0.25300002
3527420000,0.407,0.011999995,0.256
3527424000,0.407,0.011999995,0.256
3527432000,0.407,0.011999995,0.256
3527436000,0.407,0.011999995,0.256
3527440000,0.407,0.011999995,0.256
3527444000,0.407,0.011999995,0.256
3527448000,0.407,0.011999995,0.256
3527452000,0.407,0.011999995,0.256
3527456000,0.407,0.011999995,0.256
3527460000,0.407,0.011999995,0.256
3527464000,0.407,0.011999995,0.256
3527468000,0.407,0.008999996,0.25300002
3527472000,0.407,0.008999996,0.25300002
3527480000,0.407,0.008999996,0.25300002
3527488000,0.407,0.008999996,0.25300002
3527492000,0.407,0.008999996,0.25300002
3527496000,0.407,0.008999996,0.25300002
3527504000,0.407,0.008999996,0.25300002
